time,west,east,gradient,dataset,latitude_half_width
2012-08-01,29.5317344673,25.9419350278,3.5897994395,ERSSTv5,3
2012-09-01,29.7275793537,25.6213530624,4.1062262913,ERSSTv5,3
2012-10-01,29.8493121970,25.3974970538,4.4518151432,ERSSTv5,3
2012-11-01,29.8989852553,25.4449994851,4.4539857702,ERSSTv5,3
2012-12-01,29.8464903722,25.0647720065,4.7817183657,ERSSTv5,3
2013-01-01,29.6257196648,25.1542880837,4.4714315811,ERSSTv5,3
2013-02-01,29.4199156667,25.8142747508,3.6056409159,ERSSTv5,3
2013-03-01,29.2852161201,26.8709877174,2.4142284027,ERSSTv5,3
2013-04-01,29.5211317354,27.0793821724,2.4417495630,ERSSTv5,3
2013-05-01,29.7012053779,26.4762109245,3.2249944534,ERSSTv5,3
2013-06-01,29.8147688835,25.9440037865,3.8707650970,ERSSTv5,3
2013-07-01,29.6367057092,25.4168226834,4.2198830258,ERSSTv5,3
2013-08-01,29.6284418840,24.8422613312,4.7861805528,ERSSTv5,3
2013-09-01,29.7043924855,24.9808243865,4.7235680990,ERSSTv5,3
2013-10-01,29.7880581845,25.1275386273,4.6605195572,ERSSTv5,3
2013-11-01,29.9432713810,25.2509687215,4.6923026595,ERSSTv5,3
2013-12-01,30.0876698432,25.3416288770,4.7460409662,ERSSTv5,3
2014-01-01,29.7448815777,25.3292554673,4.4156261104,ERSSTv5,3
2014-02-01,29.6377269366,25.6250746932,4.0126522433,ERSSTv5,3
2014-03-01,29.6282250062,26.7866967672,2.8415282390,ERSSTv5,3
2014-04-01,29.6916394054,27.5721622228,2.1194771827,ERSSTv5,3
2014-05-01,30.0451017115,27.7333541850,2.3117475265,ERSSTv5,3
2014-06-01,30.1341555865,27.3124400296,2.8217155569,ERSSTv5,3
2014-07-01,29.8212517754,26.2962675425,3.5249842329,ERSSTv5,3
2014-08-01,29.7929024169,25.6102649172,4.1826374997,ERSSTv5,3
2014-09-01,29.9629589198,25.6833815673,4.2795773525,ERSSTv5,3
2014-10-01,30.0319507562,25.9408705016,4.0910802547,ERSSTv5,3
2014-11-01,30.1708862490,26.2522194688,3.9186667802,ERSSTv5,3
2014-12-01,30.2172719673,26.2470219461,3.9702500212,ERSSTv5,3
2015-01-01,30.0640793752,26.2421659336,3.8219134417,ERSSTv5,3
2015-02-01,29.8275764434,26.6135668783,3.2140095651,ERSSTv5,3
2015-03-01,29.6681813378,27.3933199081,2.2748614297,ERSSTv5,3
2015-04-01,29.9124994953,28.2815001733,1.6309993220,ERSSTv5,3
2015-05-01,29.9757830375,28.3763790869,1.5994039506,ERSSTv5,3
2015-06-01,29.7785088610,28.3391002557,1.4394086053,ERSSTv5,3
2015-07-01,29.4335632211,27.9934118832,1.4401513379,ERSSTv5,3
2015-08-01,29.1532587015,27.6594445870,1.4938141145,ERSSTv5,3
2015-09-01,29.2469877723,27.8749110439,1.3720767284,ERSSTv5,3
2015-10-01,29.2483197688,28.0741382415,1.1741815273,ERSSTv5,3
2015-11-01,29.6935461908,28.4641758032,1.2293703876,ERSSTv5,3
2015-12-01,29.6909519679,28.4650571982,1.2258947698,ERSSTv5,3
2016-01-01,29.4285491014,28.5324487990,0.8961003024,ERSSTv5,3
2016-02-01,29.3511005338,28.5859354288,0.7651651050,ERSSTv5,3
2016-03-01,29.6784843043,28.7373654308,0.9411188735,ERSSTv5,3
2016-04-01,29.7190703420,28.1596582157,1.5594121264,ERSSTv5,3
2016-05-01,29.9127575301,27.2854159517,2.6273415784,ERSSTv5,3
2016-06-01,30.0593961953,26.5918506160,3.4675455792,ERSSTv5,3
2016-07-01,29.9305760476,25.3604790501,4.5700969975,ERSSTv5,3
2016-08-01,29.9492587943,24.7752869358,5.1739718584,ERSSTv5,3
2016-09-01,30.0750228667,24.8097677058,5.2652551609,ERSSTv5,3
2016-10-01,30.1154999214,24.5946365034,5.5208634180,ERSSTv5,3
2016-11-01,30.0892774053,24.6087624734,5.4805149319,ERSSTv5,3
2016-12-01,30.0424998708,24.8786745142,5.1638253565,ERSSTv5,3
2017-01-01,30.0359764948,25.5149112618,4.5210652330,ERSSTv5,3
2017-02-01,29.8226363626,26.6041474899,3.2184888728,ERSSTv5,3
2017-03-01,29.8039598906,27.3268562302,2.4771036604,ERSSTv5,3
2017-04-01,29.8874327924,27.8653662895,2.0220665029,ERSSTv5,3
2017-05-01,30.0037830451,27.5654287699,2.4383542752,ERSSTv5,3
2017-06-01,30.0510891001,26.9565037399,3.0945853602,ERSSTv5,3
2017-07-01,29.9194680461,26.1803669549,3.7391010912,ERSSTv5,3
2017-08-01,29.9550492052,25.2044475748,4.7506016304,ERSSTv5,3
2017-09-01,29.9287616353,24.6132441415,5.3155174938,ERSSTv5,3
2017-10-01,30.0127882319,24.6585044400,5.3542837920,ERSSTv5,3
2017-11-01,30.0991130195,24.2636268950,5.8354861245,ERSSTv5,3
2017-12-01,30.0041083240,24.2066085214,5.7974998026,ERSSTv5,3
2018-01-01,29.8330754060,24.5926974768,5.2403779292,ERSSTv5,3
2018-02-01,29.5258293989,25.5153204837,4.0105089152,ERSSTv5,3
2018-03-01,29.6065187556,26.1984036767,3.4081150789,ERSSTv5,3
2018-04-01,29.8203688994,26.8856501599,2.9347187395,ERSSTv5,3
2018-05-01,30.0489956398,26.9982031795,3.0507924603,ERSSTv5,3
2018-06-01,30.1124764143,26.8574579082,3.2550185061,ERSSTv5,3
2018-07-01,29.8883505227,26.2342924176,3.6540581050,ERSSTv5,3
2018-08-01,29.9269313466,25.5103789147,4.4165524320,ERSSTv5,3
2018-09-01,29.9820769123,25.7550223322,4.2270545801,ERSSTv5,3
2018-10-01,30.3089737227,26.2944082472,4.0145654754,ERSSTv5,3
2018-11-01,30.3106568920,26.4930413917,3.8176155003,ERSSTv5,3
2018-12-01,30.1742157933,26.5705415926,3.6036742006,ERSSTv5,3
2019-01-01,29.7007544216,26.5623996969,3.1383547247,ERSSTv5,3
2019-02-01,29.3494973961,27.1725167982,2.1769805979,ERSSTv5,3
2019-03-01,29.4085192277,27.8600422736,1.5484769540,ERSSTv5,3
2019-04-01,29.5941177475,28.0855612096,1.5085565380,ERSSTv5,3
2019-05-01,30.0161380096,27.8376502713,2.1784877383,ERSSTv5,3
2019-06-01,30.0661517544,27.1109393874,2.9552123670,ERSSTv5,3
2019-07-01,30.1387403581,26.1487184360,3.9900219221,ERSSTv5,3
2019-08-01,29.9634220273,25.2549584132,4.7084636141,ERSSTv5,3
2019-09-01,29.9011363168,25.1065333195,4.7946029972,ERSSTv5,3
2019-10-01,30.2198329868,25.6330215354,4.5868114513,ERSSTv5,3
2019-11-01,30.1139104020,25.8589933861,4.2549170159,ERSSTv5,3
2019-12-01,30.1532638734,25.8841623849,4.2691014884,ERSSTv5,3
2020-01-01,29.9596953407,26.2008250451,3.7588702956,ERSSTv5,3
2020-02-01,29.8855229214,26.6494486240,3.2360742975,ERSSTv5,3
2020-03-01,30.0043711352,27.4164157070,2.5879554281,ERSSTv5,3
2020-04-01,30.0296686221,27.7661395052,2.2635291169,ERSSTv5,3
2020-05-01,30.1180492131,26.8825688061,3.2354804070,ERSSTv5,3
2020-06-01,30.1921512546,26.1742086055,4.0179426492,ERSSTv5,3
2020-07-01,30.1631511850,25.5327139499,4.6304372352,ERSSTv5,3
2020-08-01,29.9863919729,24.7724844139,5.2139075590,ERSSTv5,3
2020-09-01,29.9012023371,24.2556034767,5.6455988604,ERSSTv5,3
2020-10-01,29.8903244727,24.1432498743,5.7470745984,ERSSTv5,3
2020-11-01,29.7917524315,24.0944916839,5.6972607476,ERSSTv5,3
2020-12-01,29.6904549937,24.4865446803,5.2039103134,ERSSTv5,3
2021-01-01,29.4678797506,25.0337880696,4.4340916810,ERSSTv5,3
2021-02-01,29.2822749978,25.5245648459,3.7577101519,ERSSTv5,3
2021-03-01,29.4069873302,26.3129235879,3.0940637423,ERSSTv5,3
2021-04-01,29.6693694877,26.6825202984,2.9868491893,ERSSTv5,3
2021-05-01,29.8606587684,26.7430264858,3.1176322826,ERSSTv5,3
2021-06-01,29.7706492517,26.5042072992,3.2664419526,ERSSTv5,3
2021-07-01,29.7471867039,25.7605161745,3.9866705294,ERSSTv5,3
2021-08-01,29.8315010207,24.9684586172,4.8630424035,ERSSTv5,3
2021-09-01,29.7832834943,24.7656171917,5.0176663026,ERSSTv5,3
2021-10-01,29.9058073726,24.4424178907,5.4633894818,ERSSTv5,3
2021-11-01,29.9236640863,24.3870669762,5.5365971101,ERSSTv5,3
2021-12-01,29.7805684559,24.1903740641,5.5901943918,ERSSTv5,3
2022-01-01,29.6896408287,24.5575992989,5.1320415298,ERSSTv5,3
2022-02-01,29.4694972949,25.2917724529,4.1777248420,ERSSTv5,3
2022-03-01,29.5230731218,26.2438836410,3.2791894808,ERSSTv5,3
2022-04-01,29.4502356686,26.4362451429,3.0139905257,ERSSTv5,3
2022-05-01,29.7478783736,26.1507910107,3.5970873629,ERSSTv5,3
2022-06-01,29.7794893454,25.9899432704,3.7895460751,ERSSTv5,3
2022-07-01,29.5164761194,25.4502686431,4.0662074763,ERSSTv5,3
2022-08-01,29.3691281791,24.6621187978,4.7070093813,ERSSTv5,3
2022-09-01,29.4957554997,24.2571028360,5.2386526638,ERSSTv5,3
2022-10-01,29.6424056858,24.2076391346,5.4347665512,ERSSTv5,3
2022-11-01,29.8802232746,24.4469992769,5.4332239977,ERSSTv5,3
2022-12-01,29.8072762456,24.6378290562,5.1694471894,ERSSTv5,3
2023-01-01,29.5902485799,25.1682393418,4.4220092381,ERSSTv5,3
2023-02-01,29.4030221237,26.2076492579,3.1953728658,ERSSTv5,3
2023-03-01,29.7105616026,27.2884549461,2.4221066565,ERSSTv5,3
2023-04-01,30.0832728704,27.9049665121,2.1783063583,ERSSTv5,3
2023-05-01,30.2654161155,28.0564791763,2.2089369392,ERSSTv5,3
2023-06-01,30.2466507282,28.0204225487,2.2262281795,ERSSTv5,3
2023-07-01,30.1200009670,27.6414101326,2.4785908343,ERSSTv5,3
2023-08-01,29.9594151225,27.4285997234,2.5308153992,ERSSTv5,3
2023-09-01,30.0186984838,27.3846653816,2.6340331022,ERSSTv5,3
2023-10-01,29.9820473757,27.5495274122,2.4325199635,ERSSTv5,3
2023-11-01,30.0159533800,27.7564811280,2.2594722521,ERSSTv5,3
2023-12-01,30.0702504095,27.7199150266,2.3503353829,ERSSTv5,3
2024-01-01,30.3228874861,27.7869678462,2.5359196399,ERSSTv5,3
2024-02-01,29.9410334164,28.0315525754,1.9094808410,ERSSTv5,3
2024-03-01,30.0685719811,28.0402173306,2.0283546505,ERSSTv5,3
2024-04-01,30.3568873534,28.0417133691,2.3151739843,ERSSTv5,3
2024-05-01,30.5919665262,27.1372693269,3.4546971994,ERSSTv5,3
2024-06-01,30.4735004863,26.6277301666,3.8457703197,ERSSTv5,3
2024-07-01,30.2748012805,25.9600289267,4.3147723538,ERSSTv5,3
2024-08-01,30.1787621445,25.2021394758,4.9766226688,ERSSTv5,3
2024-09-01,30.1491415428,25.0075156734,5.1416258695,ERSSTv5,3
2024-10-01,30.2531047452,25.1391327789,5.1139719663,ERSSTv5,3
2024-11-01,30.3157191855,25.2553388515,5.0603803340,ERSSTv5,3
2024-12-01,30.1753423676,25.0157378695,5.1596044981,ERSSTv5,3
2025-01-01,30.1078031631,25.3312640714,4.7765390916,ERSSTv5,3
2025-02-01,29.8421408758,26.2692210483,3.5729198274,ERSSTv5,3
2025-03-01,29.6919067391,27.4348220490,2.2570846901,ERSSTv5,3
2025-04-01,29.9009861328,27.4958716601,2.4051144727,ERSSTv5,3
2025-05-01,30.1215994467,27.1883239431,2.9332755036,ERSSTv5,3
2025-06-01,30.2081956933,26.7776674063,3.4305282870,ERSSTv5,3
2025-07-01,30.1038985870,26.0630488960,4.0408496909,ERSSTv5,3
2025-08-01,30.0500287119,25.1704491755,4.8795795364,ERSSTv5,3
2025-09-01,30.0174685649,24.7715401437,5.2459284212,ERSSTv5,3
2025-10-01,29.9628187398,24.9134412789,5.0493774609,ERSSTv5,3
2025-11-01,30.0541332668,24.7224286143,5.3317046525,ERSSTv5,3
2025-12-01,30.1485828885,24.6543701326,5.4942127559,ERSSTv5,3
1950-01-01,28.6116518291,24.0950843743,4.5165674548,ERSSTv5,5
1950-02-01,28.5139310031,25.0155114412,3.4984195619,ERSSTv5,5
1950-03-01,28.5027380933,26.1963643040,2.3063737892,ERSSTv5,5
1950-04-01,28.6286467048,26.3779261668,2.2507205380,ERSSTv5,5
1950-05-01,28.7259696117,25.9629669980,2.7630026137,ERSSTv5,5
1950-06-01,29.7906123471,25.8844846797,3.9061276674,ERSSTv5,5
1950-07-01,29.1194130086,25.4248635439,3.6945494648,ERSSTv5,5
1950-08-01,28.8509327114,25.0318997094,3.8190330020,ERSSTv5,5
1950-09-01,28.0505339562,24.6956087768,3.3549251794,ERSSTv5,5
1950-10-01,28.3241256632,24.7691435815,3.5549820817,ERSSTv5,5
1950-11-01,28.9549638830,24.4730443008,4.4819195821,ERSSTv5,5
1950-12-01,29.0707803007,24.6688809668,4.4018993339,ERSSTv5,5
1951-01-01,29.1129711664,25.1125439975,4.0004271690,ERSSTv5,5
1951-02-01,28.5445442130,25.8037466071,2.7407976059,ERSSTv5,5
1951-03-01,28.6727747121,26.9501479860,1.7226267261,ERSSTv5,5
1951-04-01,29.0108448194,27.5083758269,1.5024689925,ERSSTv5,5
1951-05-01,29.4160509107,27.4627042247,1.9533466860,ERSSTv5,5
1951-06-01,29.0935281797,27.1269636752,1.9665645044,ERSSTv5,5
1951-07-01,28.8342398976,26.9541209369,1.8801189607,ERSSTv5,5
1951-08-01,28.2420736395,26.2042214724,2.0378521671,ERSSTv5,5
1951-09-01,28.7497502042,26.1747418688,2.5750083354,ERSSTv5,5
1951-10-01,28.9621868914,26.2903889180,2.6717979734,ERSSTv5,5
1951-11-01,29.2139130089,26.4841364665,2.7297765424,ERSSTv5,5
1951-12-01,29.0670601303,26.2818411418,2.7852189885,ERSSTv5,5
1952-01-01,28.9884042479,26.2141782601,2.7742259878,ERSSTv5,5
1952-02-01,28.6955827287,26.6275176049,2.0680651239,ERSSTv5,5
1952-03-01,28.5504179090,27.1987962229,1.3516216862,ERSSTv5,5
1952-04-01,28.8139740349,27.5355224756,1.2784515594,ERSSTv5,5
1952-05-01,29.0145618911,27.1241859613,1.8903759298,ERSSTv5,5
1952-06-01,28.9121795021,26.3033197779,2.6088597242,ERSSTv5,5
1952-07-01,28.6683322087,25.5100142874,3.1583179213,ERSSTv5,5
1952-08-01,28.2914800631,25.2047679638,3.0867120994,ERSSTv5,5
1952-09-01,28.9540158031,25.1154534714,3.8385623316,ERSSTv5,5
1952-10-01,29.1658199372,25.1235795054,4.0422404318,ERSSTv5,5
1952-11-01,29.2432014672,24.8479510134,4.3952504538,ERSSTv5,5
1952-12-01,28.7608781227,25.3109675535,3.4499105692,ERSSTv5,5
1953-01-01,28.9360735086,26.1443298766,2.7917436320,ERSSTv5,5
1953-02-01,28.8921913267,26.8379276496,2.0542636771,ERSSTv5,5
1953-03-01,28.6942952804,27.5767184394,1.1175768410,ERSSTv5,5
1953-04-01,28.7220816615,27.9219584985,0.8001231630,ERSSTv5,5
1953-05-01,28.8904834119,27.8043456633,1.0861377486,ERSSTv5,5
1953-06-01,29.0271528469,27.3922848257,1.6348680212,ERSSTv5,5
1953-07-01,28.8251593184,26.4733009749,2.3518583435,ERSSTv5,5
1953-08-01,28.7490972345,25.8640461137,2.8850511208,ERSSTv5,5
1953-09-01,28.5873397132,25.9494216980,2.6379180152,ERSSTv5,5
1953-10-01,28.9468915165,25.8497503874,3.0971411291,ERSSTv5,5
1953-11-01,28.9654133017,25.8896046850,3.0758086167,ERSSTv5,5
1953-12-01,29.0125127331,26.1297455653,2.8827671678,ERSSTv5,5
1954-01-01,28.7484853181,26.1611177091,2.5873676090,ERSSTv5,5
1954-02-01,28.7831175177,26.6222996901,2.1608178276,ERSSTv5,5
1954-03-01,28.6268301791,26.8171412995,1.8096888796,ERSSTv5,5
1954-04-01,28.8690448197,26.1296875180,2.7393573018,ERSSTv5,5
1954-05-01,28.9435924501,26.2159571055,2.7276353446,ERSSTv5,5
1954-06-01,29.0067164865,25.7191614449,3.2875550416,ERSSTv5,5
1954-07-01,28.9515479150,25.0014537461,3.9500941689,ERSSTv5,5
1954-08-01,28.9732294219,24.3027525857,4.6704768362,ERSSTv5,5
1954-09-01,28.9826859419,23.9909798382,4.9917061037,ERSSTv5,5
1954-10-01,28.9644199617,24.1054868682,4.8589330935,ERSSTv5,5
1954-11-01,28.6707861285,24.4643103699,4.2064757586,ERSSTv5,5
1954-12-01,28.5817254486,24.3630229806,4.2187024681,ERSSTv5,5
1955-01-01,28.7456445104,25.2089772810,3.5366672294,ERSSTv5,5
1955-02-01,28.6050992991,25.8477452028,2.7573540963,ERSSTv5,5
1955-03-01,28.4485250576,26.3168001710,2.1317248866,ERSSTv5,5
1955-04-01,28.3729990210,26.4821679279,1.8908310932,ERSSTv5,5
1955-05-01,28.3898944277,26.0016624126,2.3882320151,ERSSTv5,5
1955-06-01,28.6750377558,25.6391975077,3.0358402481,ERSSTv5,5
1955-07-01,28.8259655120,25.1069091848,3.7190563272,ERSSTv5,5
1955-08-01,28.5641410249,24.4519475518,4.1121934730,ERSSTv5,5
1955-09-01,28.7237823789,24.1211765186,4.6026058603,ERSSTv5,5
1955-10-01,28.6201420860,23.3903088006,5.2298332853,ERSSTv5,5
1955-11-01,28.8432970946,23.3888856845,5.4544114102,ERSSTv5,5
1955-12-01,28.9080431583,23.7631801630,5.1448629953,ERSSTv5,5
1956-01-01,28.7697737329,24.8897837571,3.8799899758,ERSSTv5,5
1956-02-01,28.6370460057,25.7617975178,2.8752484879,ERSSTv5,5
1956-03-01,28.5860396224,26.6258959657,1.9601436567,ERSSTv5,5
1956-04-01,28.7532653823,26.8894150152,1.8638503672,ERSSTv5,5
1956-05-01,29.0240787458,26.7147205634,2.3093581825,ERSSTv5,5
1956-06-01,29.1311632178,26.1747812241,2.9563819937,ERSSTv5,5
1956-07-01,28.9792397318,25.3688409704,3.6103987614,ERSSTv5,5
1956-08-01,28.5587346540,24.7209392677,3.8377953863,ERSSTv5,5
1956-09-01,28.6821677970,24.5928055184,4.0893622786,ERSSTv5,5
1956-10-01,29.2782482397,24.6447704974,4.6334777423,ERSSTv5,5
1956-11-01,29.4333524341,24.5375314929,4.8958209412,ERSSTv5,5
1956-12-01,29.5042688900,24.7242839441,4.7799849458,ERSSTv5,5
1957-01-01,29.2142671392,25.3967954129,3.8174717264,ERSSTv5,5
1957-02-01,28.9684633339,26.3828248700,2.5856384639,ERSSTv5,5
1957-03-01,28.8317810858,27.4991085021,1.3326725837,ERSSTv5,5
1957-04-01,29.0759162333,28.0423348950,1.0335813383,ERSSTv5,5
1957-05-01,29.1368189239,28.0956787362,1.0411401877,ERSSTv5,5
1957-06-01,28.5947819628,27.7034874265,0.8912945363,ERSSTv5,5
1957-07-01,28.2777773310,27.3452712676,0.9325060635,ERSSTv5,5
1957-08-01,28.6650790921,26.6993463134,1.9657327787,ERSSTv5,5
1957-09-01,28.6946208653,26.3432271920,2.3513936733,ERSSTv5,5
1957-10-01,28.9944259458,26.3339148038,2.6605111420,ERSSTv5,5
1957-11-01,28.7130554004,26.6741230348,2.0389323655,ERSSTv5,5
1957-12-01,28.7647930826,27.0497634753,1.7150296073,ERSSTv5,5
1958-01-01,28.7692429057,27.5007573457,1.2684855600,ERSSTv5,5
1958-02-01,29.0665182791,27.8282643159,1.2382539633,ERSSTv5,5
1958-03-01,29.0835590483,28.0329037353,1.0506553129,ERSSTv5,5
1958-04-01,28.9338665865,28.0733462955,0.8605202910,ERSSTv5,5
1958-05-01,28.9510693816,27.7092603130,1.2418090686,ERSSTv5,5
1958-06-01,28.8389293990,27.1307004002,1.7082289988,ERSSTv5,5
1958-07-01,28.6790340244,26.2945534346,2.3844805898,ERSSTv5,5
1958-08-01,28.6827481270,25.6780548272,3.0046932998,ERSSTv5,5
1958-09-01,28.9781867536,25.2183925898,3.7597941638,ERSSTv5,5
1958-10-01,29.1054554127,25.3216770391,3.7837783736,ERSSTv5,5
1958-11-01,29.0399911111,25.6403671895,3.3996239215,ERSSTv5,5
1958-12-01,29.0345025364,25.5877651526,3.4467373838,ERSSTv5,5
1959-01-01,28.4448164094,26.2333950316,2.2114213778,ERSSTv5,5
1959-02-01,28.1655428897,26.7534961100,1.4120467797,ERSSTv5,5
1959-03-01,28.2940834483,27.3101283840,0.9839550644,ERSSTv5,5
1959-04-01,28.7320255518,27.6699049308,1.0621206210,ERSSTv5,5
1959-05-01,29.1875631180,27.1734258116,2.0141373064,ERSSTv5,5
1959-06-01,29.0371025574,26.5077642169,2.5293383405,ERSSTv5,5
1959-07-01,29.0178506112,25.5183828239,3.4994677872,ERSSTv5,5
1959-08-01,28.9575315778,24.9760370729,3.9814945050,ERSSTv5,5
1959-09-01,28.9302022143,24.8929166778,4.0372855365,ERSSTv5,5
1959-10-01,29.1487165966,25.2632429992,3.8854735974,ERSSTv5,5
1959-11-01,29.2074648198,25.1940542820,4.0134105378,ERSSTv5,5
1959-12-01,29.0948268835,25.3389680812,3.7558588023,ERSSTv5,5
1960-01-01,28.6945270905,25.7069290427,2.9875980478,ERSSTv5,5
1960-02-01,28.6615937523,26.1026714545,2.5589222978,ERSSTv5,5
1960-03-01,28.7043667203,26.9333756543,1.7709910660,ERSSTv5,5
1960-04-01,28.7063149271,27.2367115986,1.4696033285,ERSSTv5,5
1960-05-01,29.1657517997,27.0499900263,2.1157617733,ERSSTv5,5
1960-06-01,28.9575246015,26.3777335270,2.5797910745,ERSSTv5,5
1960-07-01,28.8765536097,25.8253357182,3.0512178915,ERSSTv5,5
1960-08-01,28.7943931926,25.4970794130,3.2973137796,ERSSTv5,5
1960-09-01,28.8980572378,25.3490201069,3.5490371309,ERSSTv5,5
1960-10-01,29.0545964127,24.9815448203,4.0730515924,ERSSTv5,5
1960-11-01,29.4239644441,25.0244465089,4.3995179352,ERSSTv5,5
1960-12-01,29.2613996362,25.2824531009,3.9789465353,ERSSTv5,5
1961-01-01,28.8734761358,25.6412549031,3.2322212328,ERSSTv5,5
1961-02-01,28.8950089181,26.4726786520,2.4223302661,ERSSTv5,5
1961-03-01,28.7175584257,26.9539647990,1.7635936267,ERSSTv5,5
1961-04-01,28.9069180809,27.3418641389,1.5650539420,ERSSTv5,5
1961-05-01,29.0437769760,27.2430837273,1.8006932487,ERSSTv5,5
1961-06-01,28.9315569897,26.8037535247,2.1278034650,ERSSTv5,5
1961-07-01,28.7806609191,25.6039585089,3.1767024102,ERSSTv5,5
1961-08-01,28.6385320808,24.9361392012,3.7023928795,ERSSTv5,5
1961-09-01,28.8537987524,24.4651291591,4.3886695933,ERSSTv5,5
1961-10-01,28.9441760582,24.5243912107,4.4197848475,ERSSTv5,5
1961-11-01,29.0844252324,25.0390314265,4.0453938059,ERSSTv5,5
1961-12-01,29.2708103291,25.1767462385,4.0940640906,ERSSTv5,5
1962-01-01,29.3195089290,25.4857828589,3.8337260701,ERSSTv5,5
1962-02-01,29.0277180840,26.1564590414,2.8712590426,ERSSTv5,5
1962-03-01,28.9606998186,26.6476592425,2.3130405761,ERSSTv5,5
1962-04-01,29.0747596625,26.7383589248,2.3364007377,ERSSTv5,5
1962-05-01,29.0186398698,26.5269704867,2.4916693831,ERSSTv5,5
1962-06-01,29.2131548852,26.2049043598,3.0082505254,ERSSTv5,5
1962-07-01,29.0341064563,25.6853199503,3.3487865060,ERSSTv5,5
1962-08-01,29.0350090080,25.3006632849,3.7343457232,ERSSTv5,5
1962-09-01,29.1740110821,24.8671492419,4.3068618402,ERSSTv5,5
1962-10-01,29.3055655660,24.8633875990,4.4421779670,ERSSTv5,5
1962-11-01,29.2289004892,24.7320059185,4.4968945707,ERSSTv5,5
1962-12-01,29.1110322233,24.7520183306,4.3590138927,ERSSTv5,5
1963-01-01,29.0631113627,25.2765513491,3.7865600136,ERSSTv5,5
1963-02-01,29.0841857963,26.0385440468,3.0456417495,ERSSTv5,5
1963-03-01,29.2095310110,27.0638556283,2.1456753827,ERSSTv5,5
1963-04-01,29.4774897764,27.5539043623,1.9235854141,ERSSTv5,5
1963-05-01,29.5284780493,27.1912624638,2.3372155855,ERSSTv5,5
1963-06-01,29.3327480253,26.9202541188,2.4124939065,ERSSTv5,5
1963-07-01,29.1288062346,26.7783924682,2.3504137664,ERSSTv5,5
1963-08-01,29.2112078462,26.3737045829,2.8375032633,ERSSTv5,5
1963-09-01,29.2253651004,26.1629014030,3.0624636975,ERSSTv5,5
1963-10-01,29.0784383914,26.1902926564,2.8881457349,ERSSTv5,5
1963-11-01,29.0145211449,26.3856947406,2.6288264043,ERSSTv5,5
1963-12-01,28.9364976102,26.6081366508,2.3283609594,ERSSTv5,5
1964-01-01,28.8436195993,26.5726559189,2.2709636804,ERSSTv5,5
1964-02-01,28.8428515868,26.6739003288,2.1689512580,ERSSTv5,5
1964-03-01,28.8842079017,26.8803608080,2.0038470937,ERSSTv5,5
1964-04-01,29.2645929012,26.5427511519,2.7218417493,ERSSTv5,5
1964-05-01,29.2789824175,25.9891479015,3.2898345160,ERSSTv5,5
1964-06-01,28.9970383632,25.6368398634,3.3601984998,ERSSTv5,5
1964-07-01,28.9323301396,25.3280881616,3.6042419781,ERSSTv5,5
1964-08-01,28.6222599787,24.3774409226,4.2448190560,ERSSTv5,5
1964-09-01,28.6977781403,24.3873481872,4.3104299532,ERSSTv5,5
1964-10-01,28.9879545078,24.4113101013,4.5766444065,ERSSTv5,5
1964-11-01,28.9740457909,24.4389741063,4.5350716846,ERSSTv5,5
1964-12-01,28.6101494273,24.3195252436,4.2906241837,ERSSTv5,5
1965-01-01,28.5765566388,25.1559787273,3.4205779114,ERSSTv5,5
1965-02-01,28.5304528783,26.0882358753,2.4422170031,ERSSTv5,5
1965-03-01,28.6592655852,26.9806052573,1.6786603279,ERSSTv5,5
1965-04-01,28.6518134561,27.4586889318,1.1931245243,ERSSTv5,5
1965-05-01,28.9200531142,27.7641156078,1.1559375064,ERSSTv5,5
1965-06-01,28.8854194845,27.4968271826,1.3885923019,ERSSTv5,5
1965-07-01,28.4397714171,27.0290128587,1.4107585583,ERSSTv5,5
1965-08-01,28.3178053348,26.8532039677,1.4646013671,ERSSTv5,5
1965-09-01,28.4428441045,26.7490072759,1.6938368285,ERSSTv5,5
1965-10-01,28.7119361738,26.9161644343,1.7957717395,ERSSTv5,5
1965-11-01,28.8469093723,27.0603946711,1.7865147012,ERSSTv5,5
1965-12-01,28.8315389555,27.0307574551,1.8007815004,ERSSTv5,5
1966-01-01,28.7492514533,27.1194180436,1.6298334097,ERSSTv5,5
1966-02-01,28.8221861799,27.2138809194,1.6083052606,ERSSTv5,5
1966-03-01,28.8303417055,27.6040747680,1.2262669375,ERSSTv5,5
1966-04-01,28.8859569782,27.5946942029,1.2912627753,ERSSTv5,5
1966-05-01,28.9313521273,26.7275231397,2.2038289876,ERSSTv5,5
1966-06-01,28.9916652817,26.5479490664,2.4437162153,ERSSTv5,5
1966-07-01,28.9749806286,26.1083863026,2.8665943260,ERSSTv5,5
1966-08-01,28.9702227235,25.2207757708,3.7494469527,ERSSTv5,5
1966-09-01,29.1320814567,24.9676046897,4.1644767670,ERSSTv5,5
1966-10-01,29.2889529546,25.0968701570,4.1920827975,ERSSTv5,5
1966-11-01,29.4228688491,25.0183695397,4.4044993094,ERSSTv5,5
1966-12-01,29.1297508836,24.9736287167,4.1561221669,ERSSTv5,5
1967-01-01,28.8556468449,25.3657711945,3.4898756504,ERSSTv5,5
1967-02-01,28.7598217921,26.0938943532,2.6659274389,ERSSTv5,5
